# NASA OMNI Data for Comparison with SuperDARN MSTID Index
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: sas
# lat: 56.1
# lon: -103.8
# season: 20151101_20160501
#
datetime_ut,DAILY_SUNSPOT_NO_,DAILY_F10.7_,1-H_DST_nT,1-H_AE_nT
2015-12-09 04:00:00,77.0,105.5,-13.0,132.5
2015-12-09 06:00:00,77.0,105.5,-7.5,28.5
2015-12-09 08:00:00,77.0,105.5,-3.0,27.0
2015-12-09 10:00:00,77.0,105.5,-5.5,42.0
2015-12-09 12:00:00,77.0,105.5,-7.5,160.5
2015-12-09 14:00:00,77.0,105.5,-12.5,333.5
2015-12-09 16:00:00,77.0,105.5,-11.5,184.0
2015-12-09 18:00:00,77.0,105.5,-8.0,185.0
2015-12-09 20:00:00,77.0,105.5,-10.0,289.0
2015-12-09 22:00:00,77.0,105.5,-2.0,57.5
2015-12-10 00:00:00,82.0,105.2,-6.5,301.0
2015-12-10 02:00:00,82.0,105.2,-10.0,289.5
2015-12-10 04:00:00,82.0,105.2,-15.0,445.5
2015-12-10 06:00:00,82.0,105.2,-16.5,220.0
2015-12-10 08:00:00,82.0,105.2,-21.5,656.0
2015-12-10 10:00:00,82.0,105.2,-19.0,134.5
2015-12-10 12:00:00,82.0,105.2,-20.5,315.0
2015-12-10 14:00:00,82.0,105.2,-16.5,319.5
2015-12-10 16:00:00,82.0,105.2,-13.0,467.0
2015-12-10 18:00:00,82.0,105.2,-14.0,366.0
2015-12-10 20:00:00,82.0,105.2,-8.0,207.5
2015-12-10 22:00:00,82.0,105.2,-8.0,408.5
2015-12-11 00:00:00,81.0,110.3,-7.5,202.0
2015-12-11 02:00:00,81.0,110.3,-9.0,158.5
2015-12-11 04:00:00,81.0,110.3,-16.0,217.0
2015-12-11 06:00:00,81.0,110.3,-21.5,340.5
2015-12-11 08:00:00,81.0,110.3,-19.5,461.5
2015-12-11 10:00:00,81.0,110.3,-20.0,462.5
2015-12-11 12:00:00,81.0,110.3,-13.5,335.0
2015-12-11 14:00:00,81.0,110.3,-15.5,590.0
2015-12-11 16:00:00,81.0,110.3,-11.5,463.0
2015-12-11 18:00:00,81.0,110.3,-14.0,283.5
2015-12-11 20:00:00,81.0,110.3,-15.5,445.5
2015-12-11 22:00:00,81.0,110.3,-15.5,254.5
2015-12-12 00:00:00,83.0,113.1,-13.0,124.0
2015-12-12 02:00:00,83.0,113.1,-22.0,292.0
2015-12-12 04:00:00,83.0,113.1,-20.5,207.0
2015-12-12 06:00:00,83.0,113.1,-18.5,194.5
2015-12-12 08:00:00,83.0,113.1,-15.5,269.0
2015-12-12 10:00:00,83.0,113.1,-18.0,91.0
2015-12-12 12:00:00,83.0,113.1,-15.0,138.5
2015-12-12 14:00:00,83.0,113.1,-14.5,315.5
2015-12-12 16:00:00,83.0,113.1,-14.5,339.5
2015-12-12 18:00:00,83.0,113.1,-13.5,77.0
2015-12-12 20:00:00,83.0,113.1,-11.0,135.0
2015-12-12 22:00:00,83.0,113.1,-9.0,94.5
2015-12-13 00:00:00,81.0,118.7,-11.0,129.5
2015-12-13 02:00:00,81.0,118.7,-11.5,73.5
2015-12-13 04:00:00,81.0,118.7,-10.5,187.5
2015-12-13 06:00:00,81.0,118.7,-14.0,143.5
2015-12-13 08:00:00,81.0,118.7,-14.0,174.0
2015-12-13 10:00:00,81.0,118.7,-11.0,197.0
2015-12-13 12:00:00,81.0,118.7,-11.0,111.0
2015-12-13 14:00:00,81.0,118.7,-6.5,113.5
2015-12-13 16:00:00,81.0,118.7,-3.0,62.5
2015-12-13 18:00:00,81.0,118.7,-3.0,46.5
2015-12-13 20:00:00,81.0,118.7,-5.5,86.0
2015-12-13 22:00:00,81.0,118.7,-6.5,40.5
2015-12-14 00:00:00,86.0,120.2,-10.0,35.5
2015-12-14 02:00:00,86.0,120.2,-12.5,64.0
2015-12-14 04:00:00,86.0,120.2,-8.5,32.0
2015-12-14 06:00:00,86.0,120.2,-8.5,60.0
2015-12-14 08:00:00,86.0,120.2,-10.5,148.5
2015-12-14 10:00:00,86.0,120.2,-12.0,71.0
2015-12-14 12:00:00,86.0,120.2,-2.5,66.5
2015-12-14 14:00:00,86.0,120.2,12.5,432.5
2015-12-14 16:00:00,86.0,120.2,-13.0,1129.0
2015-12-14 18:00:00,86.0,120.2,-48.0,646.0
2015-12-14 20:00:00,86.0,120.2,-45.5,306.5
2015-12-14 22:00:00,86.0,120.2,-49.5,476.0
2015-12-15 00:00:00,65.0,115.2,-43.0,389.0
2015-12-15 02:00:00,65.0,115.2,-46.0,388.0
2015-12-15 04:00:00,65.0,115.2,-40.5,188.5
2015-12-15 06:00:00,65.0,115.2,-39.5,140.5
2015-12-15 08:00:00,65.0,115.2,-40.0,68.0
2015-12-15 10:00:00,65.0,115.2,-38.0,189.0
2015-12-15 12:00:00,65.0,115.2,-32.5,122.5
2015-12-15 14:00:00,65.0,115.2,-27.0,443.5
2015-12-15 16:00:00,65.0,115.2,-26.0,130.0
2015-12-15 18:00:00,65.0,115.2,-19.5,58.5
2015-12-15 20:00:00,65.0,115.2,-25.5,122.5
2015-12-15 22:00:00,65.0,115.2,-21.0,170.0
2015-12-16 00:00:00,63.0,122.2,-28.0,458.5
2015-12-16 02:00:00,63.0,122.2,-34.5,196.0
2015-12-16 04:00:00,63.0,122.2,-24.5,133.0
2015-12-16 06:00:00,63.0,122.2,-25.0,45.0
2015-12-16 08:00:00,63.0,122.2,-24.0,40.5
2015-12-16 10:00:00,63.0,122.2,-26.5,88.0
2015-12-16 12:00:00,63.0,122.2,-22.5,23.0
2015-12-16 14:00:00,63.0,122.2,-19.0,30.0
2015-12-16 16:00:00,63.0,122.2,-16.5,41.0
2015-12-16 18:00:00,63.0,122.2,-17.0,37.5
2015-12-16 20:00:00,63.0,122.2,-17.0,19.5
2015-12-16 22:00:00,63.0,122.2,-10.0,20.5
2015-12-17 00:00:00,56.0,114.0,-12.0,15.0
2015-12-17 02:00:00,56.0,114.0,-12.0,22.5
2015-12-17 04:00:00,56.0,114.0,-4.0,23.5
2015-12-17 06:00:00,56.0,114.0,-0.5,23.5
2015-12-17 08:00:00,56.0,114.0,-4.0,23.0
2015-12-17 10:00:00,56.0,114.0,-12.0,105.5
2015-12-17 12:00:00,56.0,114.0,-16.5,183.0
2015-12-17 14:00:00,56.0,114.0,-20.0,208.0
2015-12-17 16:00:00,56.0,114.0,-20.5,257.5
2015-12-17 18:00:00,56.0,114.0,-21.5,459.0
2015-12-17 20:00:00,56.0,114.0,-26.0,242.5
2015-12-17 22:00:00,56.0,114.0,-18.0,91.5
2015-12-18 00:00:00,53.0,113.3,-21.0,86.0
2015-12-18 02:00:00,53.0,113.3,-18.0,43.5
2015-12-18 04:00:00,53.0,113.3,-16.0,62.5
2015-12-18 06:00:00,53.0,113.3,-14.0,63.5
2015-12-18 08:00:00,53.0,113.3,-13.5,46.5
2015-12-18 10:00:00,53.0,113.3,-12.0,25.5
2015-12-18 12:00:00,53.0,113.3,-12.0,34.0
2015-12-18 14:00:00,53.0,113.3,-11.5,52.0
2015-12-18 16:00:00,53.0,113.3,-8.0,69.0
2015-12-18 18:00:00,53.0,113.3,-12.5,40.0
2015-12-18 20:00:00,53.0,113.3,-14.5,129.5
2015-12-18 22:00:00,53.0,113.3,-16.0,105.5
2015-12-19 00:00:00,50.0,115.2,-12.5,64.0
2015-12-19 02:00:00,50.0,115.2,-18.0,66.5
2015-12-19 04:00:00,50.0,115.2,-15.5,54.5
2015-12-19 06:00:00,50.0,115.2,-16.0,54.0
2015-12-19 08:00:00,50.0,115.2,-11.5,44.5
2015-12-19 10:00:00,50.0,115.2,-10.0,99.5
2015-12-19 12:00:00,50.0,115.2,-5.0,42.5
2015-12-19 14:00:00,50.0,115.2,-8.0,110.0
2015-12-19 16:00:00,50.0,115.2,9.0,283.5
2015-12-19 18:00:00,50.0,115.2,27.0,304.0
2015-12-19 20:00:00,50.0,115.2,25.5,419.5
2015-12-19 22:00:00,50.0,115.2,32.0,375.0
2015-12-20 00:00:00,21.0,112.8,15.5,181.0
2015-12-20 02:00:00,21.0,112.8,4.5,334.0
2015-12-20 04:00:00,21.0,112.8,-14.5,956.0
2015-12-20 06:00:00,21.0,112.8,-47.5,939.5
2015-12-20 08:00:00,21.0,112.8,-77.0,672.0
2015-12-20 10:00:00,21.0,112.8,-77.0,530.0
2015-12-20 12:00:00,21.0,112.8,-62.5,1151.5
2015-12-20 14:00:00,21.0,112.8,-88.0,573.5
2015-12-20 16:00:00,21.0,112.8,-105.5,1135.0
2015-12-20 18:00:00,21.0,112.8,-124.5,857.0
2015-12-20 20:00:00,21.0,112.8,-137.0,799.0
2015-12-20 22:00:00,21.0,112.8,-163.5,580.0
2015-12-21 00:00:00,18.0,117.8,-153.5,555.5
2015-12-21 02:00:00,18.0,117.8,-147.0,429.0
2015-12-21 04:00:00,18.0,117.8,-132.0,523.5
2015-12-21 06:00:00,18.0,117.8,-123.0,415.0
2015-12-21 08:00:00,18.0,117.8,-128.5,484.5
2015-12-21 10:00:00,18.0,117.8,-109.5,374.0
2015-12-21 12:00:00,18.0,117.8,-91.5,267.5
2015-12-21 14:00:00,18.0,117.8,-81.5,232.0
2015-12-21 16:00:00,18.0,117.8,-72.0,171.0
2015-12-21 18:00:00,18.0,117.8,-63.5,128.0
2015-12-21 20:00:00,18.0,117.8,-57.0,191.5
2015-12-21 22:00:00,18.0,117.8,-38.5,200.5
2015-12-22 00:00:00,73.0,125.8,-39.5,172.0
2015-12-22 02:00:00,73.0,125.8,-45.5,137.5
2015-12-22 04:00:00,73.0,125.8,-44.5,75.0
2015-12-22 06:00:00,73.0,125.8,-46.5,117.0
2015-12-22 08:00:00,73.0,125.8,-44.0,153.0
2015-12-22 10:00:00,73.0,125.8,-40.5,482.5
2015-12-22 12:00:00,73.0,125.8,-47.5,147.5
2015-12-22 14:00:00,73.0,125.8,-41.0,53.0
2015-12-22 16:00:00,73.0,125.8,-35.5,42.5
2015-12-22 18:00:00,73.0,125.8,-38.5,200.0
2015-12-22 20:00:00,73.0,125.8,-43.0,179.0
2015-12-22 22:00:00,73.0,125.8,-39.5,122.5
2015-12-23 00:00:00,68.0,129.5,-38.0,100.0
2015-12-23 02:00:00,68.0,129.5,-33.5,68.5
2015-12-23 04:00:00,68.0,129.5,-31.0,95.0
2015-12-23 06:00:00,68.0,129.5,-31.0,120.0
2015-12-23 08:00:00,68.0,129.5,-27.0,170.5
2015-12-23 10:00:00,68.0,129.5,-24.0,131.5
2015-12-23 12:00:00,68.0,129.5,-17.5,161.0
2015-12-23 14:00:00,68.0,129.5,-29.5,255.5
2015-12-23 16:00:00,68.0,129.5,-26.0,225.0
2015-12-23 18:00:00,68.0,129.5,-29.0,447.5
2015-12-23 20:00:00,68.0,129.5,-30.5,112.0
2015-12-23 22:00:00,68.0,129.5,-21.0,212.0
2015-12-24 00:00:00,68.0,128.4,-20.5,160.5
2015-12-24 02:00:00,68.0,128.4,-21.5,112.5
2015-12-24 04:00:00,68.0,128.4,-25.0,120.5
2015-12-24 06:00:00,68.0,128.4,-23.5,303.0
2015-12-24 08:00:00,68.0,128.4,-20.5,52.0
2015-12-24 10:00:00,68.0,128.4,-14.5,105.0
2015-12-24 12:00:00,68.0,128.4,-12.0,336.0
2015-12-24 14:00:00,68.0,128.4,-13.5,180.0
2015-12-24 16:00:00,68.0,128.4,-13.0,63.5
2015-12-24 18:00:00,68.0,128.4,-17.5,223.0
2015-12-24 20:00:00,68.0,128.4,-15.5,176.5
2015-12-24 22:00:00,68.0,128.4,-17.0,138.5
2015-12-25 00:00:00,77.0,122.3,-17.5,63.0
2015-12-25 02:00:00,77.0,122.3,-19.0,77.0
2015-12-25 04:00:00,77.0,122.3,-18.5,60.5
2015-12-25 06:00:00,77.0,122.3,-19.0,98.5
2015-12-25 08:00:00,77.0,122.3,-18.0,195.0
2015-12-25 10:00:00,77.0,122.3,-13.0,78.0
2015-12-25 12:00:00,77.0,122.3,-13.5,139.0
2015-12-25 14:00:00,77.0,122.3,-11.5,156.0
2015-12-25 16:00:00,77.0,122.3,-10.5,91.0
2015-12-25 18:00:00,77.0,122.3,-8.0,45.5
2015-12-25 20:00:00,77.0,122.3,-15.0,60.5
2015-12-25 22:00:00,77.0,122.3,-10.5,66.0
2015-12-26 00:00:00,64.0,113.5,-13.5,99.0
2015-12-26 02:00:00,64.0,113.5,-13.0,91.0
2015-12-26 04:00:00,64.0,113.5,-10.5,52.0
2015-12-26 06:00:00,64.0,113.5,-13.5,69.0
2015-12-26 08:00:00,64.0,113.5,-14.0,138.5
2015-12-26 10:00:00,64.0,113.5,-8.0,63.5
2015-12-26 12:00:00,64.0,113.5,-7.0,93.5
2015-12-26 14:00:00,64.0,113.5,-18.5,435.0
2015-12-26 16:00:00,64.0,113.5,-15.5,91.0
2015-12-26 18:00:00,64.0,113.5,-11.5,225.5
2015-12-26 20:00:00,64.0,113.5,-16.0,425.5
2015-12-26 22:00:00,64.0,113.5,-19.0,258.0
2015-12-27 00:00:00,67.0,106.7,-19.5,146.5
2015-12-27 02:00:00,67.0,106.7,-20.0,97.0
2015-12-27 04:00:00,67.0,106.7,-18.5,91.0
2015-12-27 06:00:00,67.0,106.7,-30.0,252.5
2015-12-27 08:00:00,67.0,106.7,-35.0,322.0
2015-12-27 10:00:00,67.0,106.7,-27.0,274.0
2015-12-27 12:00:00,67.0,106.7,-21.0,142.0
2015-12-27 14:00:00,67.0,106.7,-11.0,263.5
2015-12-27 16:00:00,67.0,106.7,-11.5,107.0
2015-12-27 18:00:00,67.0,106.7,-9.5,118.0
2015-12-27 20:00:00,67.0,106.7,-4.0,50.0
2015-12-27 22:00:00,67.0,106.7,-1.5,48.0
2015-12-28 00:00:00,70.0,108.4,-10.0,46.0
2015-12-28 02:00:00,70.0,108.4,-3.5,46.0
2015-12-28 04:00:00,70.0,108.4,-3.5,30.5
2015-12-28 06:00:00,70.0,108.4,-10.5,26.5
2015-12-28 08:00:00,70.0,108.4,-8.5,50.0
2015-12-28 10:00:00,70.0,108.4,-8.5,171.5
2015-12-28 12:00:00,70.0,108.4,-11.0,207.5
2015-12-28 14:00:00,70.0,108.4,-11.5,138.5
2015-12-28 16:00:00,70.0,108.4,-14.0,73.5
2015-12-28 18:00:00,70.0,108.4,-10.0,43.0
2015-12-28 20:00:00,70.0,108.4,-9.0,41.5
2015-12-28 22:00:00,70.0,108.4,-3.0,104.0
2015-12-29 00:00:00,58.0,101.9,-2.5,120.0
2015-12-29 02:00:00,58.0,101.9,-6.5,45.5
2015-12-29 04:00:00,58.0,101.9,-11.5,42.5
2015-12-29 06:00:00,58.0,101.9,-12.0,36.5
2015-12-29 08:00:00,58.0,101.9,-11.0,27.5
2015-12-29 10:00:00,58.0,101.9,-9.5,42.5
2015-12-29 12:00:00,58.0,101.9,-4.0,196.5
2015-12-29 14:00:00,58.0,101.9,-2.5,261.0
2015-12-29 16:00:00,58.0,101.9,-3.5,123.0
2015-12-29 18:00:00,58.0,101.9,-13.5,197.0
2015-12-29 20:00:00,58.0,101.9,-15.0,286.0
2015-12-29 22:00:00,58.0,101.9,-13.0,106.5
2015-12-30 00:00:00,35.0,98.1,-11.5,35.5
2015-12-30 02:00:00,35.0,98.1,-9.0,31.0
2015-12-30 04:00:00,35.0,98.1,-4.0,23.5
2015-12-30 06:00:00,35.0,98.1,-6.0,43.0
2015-12-30 08:00:00,35.0,98.1,-7.0,70.5
2015-12-30 10:00:00,35.0,98.1,-3.0,32.5
2015-12-30 12:00:00,35.0,98.1,0.0,39.5
2015-12-30 14:00:00,35.0,98.1,-2.0,262.0
2015-12-30 16:00:00,35.0,98.1,-6.5,68.5
2015-12-30 18:00:00,35.0,98.1,-11.0,81.0
2015-12-30 20:00:00,35.0,98.1,-12.0,68.0
2015-12-30 22:00:00,35.0,98.1,-9.0,126.0
2015-12-31 00:00:00,22.0,93.0,2.0,48.5
2015-12-31 02:00:00,22.0,93.0,7.5,92.5
2015-12-31 04:00:00,22.0,93.0,0.5,213.5
2015-12-31 06:00:00,22.0,93.0,-1.5,228.5
2015-12-31 08:00:00,22.0,93.0,-5.5,613.5
2015-12-31 10:00:00,22.0,93.0,-1.5,489.0
2015-12-31 12:00:00,22.0,93.0,-26.0,1276.0
2015-12-31 14:00:00,22.0,93.0,-56.0,876.5
2015-12-31 16:00:00,22.0,93.0,-49.5,348.0
2015-12-31 18:00:00,22.0,93.0,-50.0,294.5
2015-12-31 20:00:00,22.0,93.0,-74.5,975.5
2015-12-31 22:00:00,22.0,93.0,-100.5,793.5
2016-01-01 00:00:00,37.0,95.1,-115.0,630.0
2016-01-01 02:00:00,37.0,95.1,-100.0,749.0
2016-01-01 04:00:00,37.0,95.1,-95.0,983.5
2016-01-01 06:00:00,37.0,95.1,-87.5,589.5
2016-01-01 08:00:00,37.0,95.1,-77.5,626.0
2016-01-01 10:00:00,37.0,95.1,-69.0,278.5
2016-01-01 12:00:00,37.0,95.1,-57.0,96.5
2016-01-01 14:00:00,37.0,95.1,-53.5,186.0
2016-01-01 16:00:00,37.0,95.1,-46.5,71.5
2016-01-01 18:00:00,37.0,95.1,-43.5,137.5
2016-01-01 20:00:00,37.0,95.1,-36.5,90.5
2016-01-01 22:00:00,37.0,95.1,-37.0,49.5
2016-01-02 00:00:00,40.0,96.6,-32.0,98.0
2016-01-02 02:00:00,40.0,96.6,-39.5,76.0
2016-01-02 04:00:00,40.0,96.6,-34.0,85.0
2016-01-02 06:00:00,40.0,96.6,-25.0,134.0
2016-01-02 08:00:00,40.0,96.6,-23.0,153.5
2016-01-02 10:00:00,40.0,96.6,-19.0,339.5
2016-01-02 12:00:00,40.0,96.6,-19.0,123.5
2016-01-02 14:00:00,40.0,96.6,-24.5,110.0
2016-01-02 16:00:00,40.0,96.6,-29.5,147.5
2016-01-02 18:00:00,40.0,96.6,-24.0,88.0
2016-01-02 20:00:00,40.0,96.6,-23.0,98.0
2016-01-02 22:00:00,40.0,96.6,-17.5,47.5
2016-01-03 00:00:00,51.0,98.5,-19.5,34.5
2016-01-03 02:00:00,51.0,98.5,-18.5,26.0
2016-01-03 04:00:00,51.0,98.5,-19.5,60.0
2016-01-03 06:00:00,51.0,98.5,-22.5,188.0
2016-01-03 08:00:00,51.0,98.5,-19.5,61.0
2016-01-03 10:00:00,51.0,98.5,-16.0,64.0
2016-01-03 12:00:00,51.0,98.5,-16.5,122.0
2016-01-03 14:00:00,51.0,98.5,-14.0,105.0
2016-01-03 16:00:00,51.0,98.5,-14.0,312.5
2016-01-03 18:00:00,51.0,98.5,-14.0,138.0
2016-01-03 20:00:00,51.0,98.5,-20.5,162.0
2016-01-03 22:00:00,51.0,98.5,-22.5,133.0
2016-01-04 00:00:00,70.0,92.2,-25.5,26.5
2016-01-04 02:00:00,70.0,92.2,-27.0,40.5
2016-01-04 04:00:00,70.0,92.2,-22.5,58.5
2016-01-04 06:00:00,70.0,92.2,-18.0,211.0
2016-01-04 08:00:00,70.0,92.2,-11.5,48.5
2016-01-04 10:00:00,70.0,92.2,-7.0,25.0
2016-01-04 12:00:00,70.0,92.2,-10.0,29.5
2016-01-04 14:00:00,70.0,92.2,-11.5,22.0
2016-01-04 16:00:00,70.0,92.2,-8.5,138.0
2016-01-04 18:00:00,70.0,92.2,-5.5,73.5
2016-01-04 20:00:00,70.0,92.2,-11.0,61.0
2016-01-04 22:00:00,70.0,92.2,-11.5,33.5
2016-01-05 00:00:00,35.0,92.1,-8.0,22.0
2016-01-05 02:00:00,35.0,92.1,-5.5,28.0
2016-01-05 04:00:00,35.0,92.1,-5.5,28.5
2016-01-05 06:00:00,35.0,92.1,-4.5,37.0
2016-01-05 08:00:00,35.0,92.1,3.0,62.5
2016-01-05 10:00:00,35.0,92.1,0.0,63.5
2016-01-05 12:00:00,35.0,92.1,2.0,26.5
2016-01-05 14:00:00,35.0,92.1,6.5,22.5
2016-01-05 16:00:00,35.0,92.1,6.5,26.5
2016-01-05 18:00:00,35.0,92.1,-4.0,114.5
2016-01-05 20:00:00,35.0,92.1,1.5,75.5
2016-01-05 22:00:00,35.0,92.1,8.0,37.5
2016-01-06 00:00:00,31.0,96.9,-3.5,469.5
2016-01-06 02:00:00,31.0,96.9,-18.0,156.5
2016-01-06 04:00:00,31.0,96.9,-16.5,80.5
2016-01-06 06:00:00,31.0,96.9,-26.5,111.0
2016-01-06 08:00:00,31.0,96.9,-24.5,563.0
2016-01-06 10:00:00,31.0,96.9,-30.5,595.5
2016-01-06 12:00:00,31.0,96.9,-26.0,189.5
2016-01-06 14:00:00,31.0,96.9,-19.5,204.0
2016-01-06 16:00:00,31.0,96.9,-13.0,60.0
2016-01-06 18:00:00,31.0,96.9,-12.5,97.5
2016-01-06 20:00:00,31.0,96.9,-22.0,259.5
2016-01-06 22:00:00,31.0,96.9,-20.0,337.0
2016-01-07 00:00:00,61.0,99.9,-18.5,265.0
2016-01-07 02:00:00,61.0,99.9,-20.5,440.5
2016-01-07 04:00:00,61.0,99.9,-14.5,99.0
2016-01-07 06:00:00,61.0,99.9,-19.5,200.0
2016-01-07 08:00:00,61.0,99.9,-20.5,218.5
2016-01-07 10:00:00,61.0,99.9,-19.5,435.0
2016-01-07 12:00:00,61.0,99.9,-17.5,276.5
2016-01-07 14:00:00,61.0,99.9,-12.5,268.0
2016-01-07 16:00:00,61.0,99.9,-12.0,134.5
2016-01-07 18:00:00,61.0,99.9,-10.5,345.0
2016-01-07 20:00:00,61.0,99.9,-16.0,92.0
2016-01-07 22:00:00,61.0,99.9,-16.0,69.0
2016-01-08 00:00:00,86.0,104.9,-18.0,40.5
2016-01-08 02:00:00,86.0,104.9,-17.5,86.0
2016-01-08 04:00:00,86.0,104.9,-16.5,91.5
2016-01-08 06:00:00,86.0,104.9,-16.0,97.0
2016-01-08 08:00:00,86.0,104.9,-19.5,268.5
2016-01-08 10:00:00,86.0,104.9,-20.0,197.5
2016-01-08 12:00:00,86.0,104.9,-21.0,288.0
2016-01-08 14:00:00,86.0,104.9,-17.5,237.0
2016-01-08 16:00:00,86.0,104.9,-15.5,72.5
2016-01-08 18:00:00,86.0,104.9,-15.0,143.0
2016-01-08 20:00:00,86.0,104.9,-15.0,49.5
2016-01-08 22:00:00,86.0,104.9,-12.5,102.0
2016-01-09 00:00:00,97.0,103.5,-17.5,47.5
2016-01-09 02:00:00,97.0,103.5,-13.5,32.5
2016-01-09 04:00:00,97.0,103.5,-12.5,48.0
2016-01-09 06:00:00,97.0,103.5,-13.5,101.0
2016-01-09 08:00:00,97.0,103.5,-16.5,95.5
2016-01-09 10:00:00,97.0,103.5,-13.5,187.5
2016-01-09 12:00:00,97.0,103.5,-13.0,223.5
2016-01-09 14:00:00,97.0,103.5,-17.0,115.5
2016-01-09 16:00:00,97.0,103.5,-14.0,131.5
2016-01-09 18:00:00,97.0,103.5,-7.0,47.5
2016-01-09 20:00:00,97.0,103.5,-3.0,31.0
2016-01-09 22:00:00,97.0,103.5,0.0,35.0
2016-01-10 00:00:00,90.0,105.4,-7.5,89.0
2016-01-10 02:00:00,90.0,105.4,-9.5,65.0
2016-01-10 04:00:00,90.0,105.4,-7.5,50.0
2016-01-10 06:00:00,90.0,105.4,-7.0,52.5
2016-01-10 08:00:00,90.0,105.4,-11.0,173.5
2016-01-10 10:00:00,90.0,105.4,-13.0,291.0
2016-01-10 12:00:00,90.0,105.4,-14.0,256.0
2016-01-10 14:00:00,90.0,105.4,-8.5,92.0
2016-01-10 16:00:00,90.0,105.4,-7.0,84.0
2016-01-10 18:00:00,90.0,105.4,-6.0,52.0
2016-01-10 20:00:00,90.0,105.4,-11.0,336.5
2016-01-10 22:00:00,90.0,105.4,-9.0,42.5
2016-01-11 00:00:00,47.0,104.5,-3.0,33.5
2016-01-11 02:00:00,47.0,104.5,-1.5,55.0
2016-01-11 04:00:00,47.0,104.5,-4.5,122.5
2016-01-11 06:00:00,47.0,104.5,-11.5,98.0
2016-01-11 08:00:00,47.0,104.5,-18.5,220.5
2016-01-11 10:00:00,47.0,104.5,-21.0,64.0
2016-01-11 12:00:00,47.0,104.5,-16.5,135.0
2016-01-11 14:00:00,47.0,104.5,-14.5,229.5
2016-01-11 16:00:00,47.0,104.5,-21.0,422.5
2016-01-11 18:00:00,47.0,104.5,-23.5,481.5
2016-01-11 20:00:00,47.0,104.5,-20.5,217.5
2016-01-11 22:00:00,47.0,104.5,-25.0,456.5
2016-01-12 00:00:00,40.0,102.0,-34.5,327.0
2016-01-12 02:00:00,40.0,102.0,-30.0,98.5
2016-01-12 04:00:00,40.0,102.0,-23.5,63.5
2016-01-12 06:00:00,40.0,102.0,-28.0,217.0
2016-01-12 08:00:00,40.0,102.0,-22.5,87.0
2016-01-12 10:00:00,40.0,102.0,-20.5,89.0
2016-01-12 12:00:00,40.0,102.0,-15.0,160.0
2016-01-12 14:00:00,40.0,102.0,-9.5,68.0
2016-01-12 16:00:00,40.0,102.0,-10.5,97.0
2016-01-12 18:00:00,40.0,102.0,-15.5,308.5
2016-01-12 20:00:00,40.0,102.0,-23.5,437.5
2016-01-12 22:00:00,40.0,102.0,-16.0,205.5
2016-01-13 00:00:00,38.0,100.7,-21.5,594.5
2016-01-13 02:00:00,38.0,100.7,-24.5,263.0
2016-01-13 04:00:00,38.0,100.7,-23.0,105.5
2016-01-13 06:00:00,38.0,100.7,-21.5,48.5
2016-01-13 08:00:00,38.0,100.7,-22.0,177.0
2016-01-13 10:00:00,38.0,100.7,-27.5,50.5
2016-01-13 12:00:00,38.0,100.7,-27.5,182.0
2016-01-13 14:00:00,38.0,100.7,-19.5,252.0
2016-01-13 16:00:00,38.0,100.7,-15.5,172.0
2016-01-13 18:00:00,38.0,100.7,-15.0,305.5
2016-01-13 20:00:00,38.0,100.7,-14.0,48.5
2016-01-13 22:00:00,38.0,100.7,-12.5,31.0
2016-01-14 00:00:00,41.0,99.9,-12.5,34.5
2016-01-14 02:00:00,41.0,99.9,-12.5,53.5
2016-01-14 04:00:00,41.0,99.9,-11.0,45.5
2016-01-14 06:00:00,41.0,99.9,-11.5,62.5
2016-01-14 08:00:00,41.0,99.9,-13.5,238.5
2016-01-14 10:00:00,41.0,99.9,-17.0,52.0
2016-01-14 12:00:00,41.0,99.9,-20.5,204.5
2016-01-14 14:00:00,41.0,99.9,-21.5,290.0
2016-01-14 16:00:00,41.0,99.9,-22.5,353.0
2016-01-14 18:00:00,41.0,99.9,-20.5,158.5
2016-01-14 20:00:00,41.0,99.9,-23.5,154.5
2016-01-14 22:00:00,41.0,99.9,-21.0,121.5
2016-01-15 00:00:00,45.0,100.1,-21.0,73.5
2016-01-15 02:00:00,45.0,100.1,-24.0,87.5
2016-01-15 04:00:00,45.0,100.1,-16.0,34.0
2016-01-15 06:00:00,45.0,100.1,-17.5,55.5
2016-01-15 08:00:00,45.0,100.1,-20.5,117.0
2016-01-15 10:00:00,45.0,100.1,-23.5,85.0
2016-01-15 12:00:00,45.0,100.1,-22.0,128.5
2016-01-15 14:00:00,45.0,100.1,-19.0,123.5
2016-01-15 16:00:00,45.0,100.1,-15.0,93.0
2016-01-15 18:00:00,45.0,100.1,-14.5,81.5
2016-01-15 20:00:00,45.0,100.1,-18.5,40.0
2016-01-15 22:00:00,45.0,100.1,-19.0,35.0
2016-01-16 00:00:00,44.0,96.7,-18.0,30.0
2016-01-16 02:00:00,44.0,96.7,-12.5,28.5
2016-01-16 04:00:00,44.0,96.7,-8.0,37.5
2016-01-16 06:00:00,44.0,96.7,-6.5,76.5
2016-01-16 08:00:00,44.0,96.7,-7.0,57.0
2016-01-16 10:00:00,44.0,96.7,-5.0,115.5
2016-01-16 12:00:00,44.0,96.7,3.5,31.5
