# NASA OMNI Data for Comparison with SuperDARN MSTID Index
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: fhw
# lat: 43.3
# lon: -102.7
# season: 20121101_20130501
#
datetime_ut,DAILY_SUNSPOT_NO_,DAILY_F10.7_,1-H_DST_nT,1-H_AE_nT
2012-12-09 12:00:00,42.0,100.6,21.0,34.0
2012-12-09 14:00:00,42.0,100.6,12.0,180.0
2012-12-09 16:00:00,42.0,100.6,6.5,180.5
2012-12-09 18:00:00,42.0,100.6,4.0,225.0
2012-12-09 20:00:00,42.0,100.6,-2.0,145.5
2012-12-09 22:00:00,42.0,100.6,-1.5,187.5
2012-12-10 00:00:00,43.0,100.9,0.0,115.0
2012-12-10 02:00:00,43.0,100.9,1.5,75.0
2012-12-10 04:00:00,43.0,100.9,-0.5,51.5
2012-12-10 06:00:00,43.0,100.9,-5.0,59.0
2012-12-10 08:00:00,43.0,100.9,-3.5,63.5
2012-12-10 10:00:00,43.0,100.9,-2.5,125.0
2012-12-10 12:00:00,43.0,100.9,2.5,111.0
2012-12-10 14:00:00,43.0,100.9,5.5,52.5
2012-12-10 16:00:00,43.0,100.9,11.5,18.5
2012-12-10 18:00:00,43.0,100.9,15.5,39.5
2012-12-10 20:00:00,43.0,100.9,14.0,61.5
2012-12-10 22:00:00,43.0,100.9,10.5,13.0
2012-12-11 00:00:00,47.0,100.5,10.5,21.5
2012-12-11 02:00:00,47.0,100.5,8.0,41.5
2012-12-11 04:00:00,47.0,100.5,6.0,20.0
2012-12-11 06:00:00,47.0,100.5,3.5,23.5
2012-12-11 08:00:00,47.0,100.5,7.0,68.5
2012-12-11 10:00:00,47.0,100.5,12.0,15.0
2012-12-11 12:00:00,47.0,100.5,16.0,12.0
2012-12-11 14:00:00,47.0,100.5,15.5,11.5
2012-12-11 16:00:00,47.0,100.5,13.5,14.0
2012-12-11 18:00:00,47.0,100.5,17.5,15.5
2012-12-11 20:00:00,47.0,100.5,16.5,17.5
2012-12-11 22:00:00,47.0,100.5,16.0,13.0
2012-12-12 00:00:00,67.0,108.4,14.5,14.0
2012-12-12 02:00:00,67.0,108.4,21.5,13.5
2012-12-12 04:00:00,67.0,108.4,21.0,11.5
2012-12-12 06:00:00,67.0,108.4,19.0,30.5
2012-12-12 08:00:00,67.0,108.4,16.5,28.5
2012-12-12 10:00:00,67.0,108.4,16.0,18.0
2012-12-12 12:00:00,67.0,108.4,13.0,152.5
2012-12-12 14:00:00,67.0,108.4,16.5,73.5
2012-12-12 16:00:00,67.0,108.4,16.0,24.0
2012-12-12 18:00:00,67.0,108.4,18.0,33.0
2012-12-12 20:00:00,67.0,108.4,15.5,85.0
2012-12-12 22:00:00,67.0,108.4,11.0,125.5
2012-12-13 00:00:00,72.0,113.0,9.0,93.5
2012-12-13 02:00:00,72.0,113.0,3.0,140.0
2012-12-13 04:00:00,72.0,113.0,3.0,30.5
2012-12-13 06:00:00,72.0,113.0,2.5,29.5
2012-12-13 08:00:00,72.0,113.0,3.0,34.0
2012-12-13 10:00:00,72.0,113.0,2.5,22.0
2012-12-13 12:00:00,72.0,113.0,8.5,17.5
2012-12-13 14:00:00,72.0,113.0,11.5,26.0
2012-12-13 16:00:00,72.0,113.0,5.0,60.5
2012-12-13 18:00:00,72.0,113.0,12.5,35.0
2012-12-13 20:00:00,72.0,113.0,16.5,24.0
2012-12-13 22:00:00,72.0,113.0,14.0,16.0
2012-12-14 00:00:00,60.0,115.5,14.0,18.5
2012-12-14 02:00:00,60.0,115.5,14.0,29.0
2012-12-14 04:00:00,60.0,115.5,16.0,21.5
2012-12-14 06:00:00,60.0,115.5,17.0,22.0
2012-12-14 08:00:00,60.0,115.5,11.5,33.0
2012-12-14 10:00:00,60.0,115.5,10.5,38.5
2012-12-14 12:00:00,60.0,115.5,13.5,23.0
2012-12-14 14:00:00,60.0,115.5,13.0,44.5
2012-12-14 16:00:00,60.0,115.5,8.5,62.5
2012-12-14 18:00:00,60.0,115.5,10.0,56.5
2012-12-14 20:00:00,60.0,115.5,14.5,171.0
2012-12-14 22:00:00,60.0,115.5,11.5,98.0
2012-12-15 00:00:00,62.0,118.5,13.5,88.0
2012-12-15 02:00:00,62.0,118.5,11.0,194.5
2012-12-15 04:00:00,62.0,118.5,7.5,110.0
2012-12-15 06:00:00,62.0,118.5,4.0,203.5
2012-12-15 08:00:00,62.0,118.5,-3.0,154.5
2012-12-15 10:00:00,62.0,118.5,-5.0,314.5
2012-12-15 12:00:00,62.0,118.5,-4.5,403.5
2012-12-15 14:00:00,62.0,118.5,-1.0,211.5
2012-12-15 16:00:00,62.0,118.5,-12.5,246.0
2012-12-15 18:00:00,62.0,118.5,-6.5,309.0
2012-12-15 20:00:00,62.0,118.5,-4.0,310.0
2012-12-15 22:00:00,62.0,118.5,0.5,135.0
2012-12-16 00:00:00,65.0,115.8,1.0,79.0
2012-12-16 02:00:00,65.0,115.8,1.5,28.5
2012-12-16 04:00:00,65.0,115.8,-1.5,46.5
2012-12-16 06:00:00,65.0,115.8,-8.5,152.0
2012-12-16 08:00:00,65.0,115.8,-5.5,251.5
2012-12-16 10:00:00,65.0,115.8,-13.0,295.5
2012-12-16 12:00:00,65.0,115.8,-14.5,294.5
2012-12-16 14:00:00,65.0,115.8,-7.5,145.0
2012-12-16 16:00:00,65.0,115.8,-3.5,133.0
2012-12-16 18:00:00,65.0,115.8,7.0,210.5
2012-12-16 20:00:00,65.0,115.8,12.0,47.5
2012-12-16 22:00:00,65.0,115.8,5.5,92.5
2012-12-17 00:00:00,74.0,111.3,2.0,163.0
2012-12-17 02:00:00,74.0,111.3,0.5,56.5
2012-12-17 04:00:00,74.0,111.3,-3.0,244.5
2012-12-17 06:00:00,74.0,111.3,-7.0,211.5
2012-12-17 08:00:00,74.0,111.3,-6.5,378.5
2012-12-17 10:00:00,74.0,111.3,-2.5,158.0
2012-12-17 12:00:00,74.0,111.3,-10.0,550.0
2012-12-17 14:00:00,74.0,111.3,-7.5,195.5
2012-12-17 16:00:00,74.0,111.3,-3.0,290.0
2012-12-17 18:00:00,74.0,111.3,2.5,74.5
2012-12-17 20:00:00,74.0,111.3,10.5,72.5
2012-12-17 22:00:00,74.0,111.3,8.0,42.0
2012-12-18 00:00:00,60.0,112.5,2.5,98.0
2012-12-18 02:00:00,60.0,112.5,-1.0,44.5
2012-12-18 04:00:00,60.0,112.5,-3.5,107.0
2012-12-18 06:00:00,60.0,112.5,-5.0,118.5
2012-12-18 08:00:00,60.0,112.5,-2.0,243.0
2012-12-18 10:00:00,60.0,112.5,-1.0,299.0
2012-12-18 12:00:00,60.0,112.5,-2.0,116.5
2012-12-18 14:00:00,60.0,112.5,-2.0,180.0
2012-12-18 16:00:00,60.0,112.5,-0.5,192.0
2012-12-18 18:00:00,60.0,112.5,5.5,36.5
2012-12-18 20:00:00,60.0,112.5,6.0,39.5
2012-12-18 22:00:00,60.0,112.5,8.5,71.0
2012-12-19 00:00:00,54.0,109.8,7.5,52.0
2012-12-19 02:00:00,54.0,109.8,4.0,40.0
2012-12-19 04:00:00,54.0,109.8,1.5,133.5
2012-12-19 06:00:00,54.0,109.8,0.0,102.0
2012-12-19 08:00:00,54.0,109.8,4.0,47.5
2012-12-19 10:00:00,54.0,109.8,-2.0,182.5
2012-12-19 12:00:00,54.0,109.8,-4.0,93.0
2012-12-19 14:00:00,54.0,109.8,-2.0,40.0
2012-12-19 16:00:00,54.0,109.8,1.0,34.5
2012-12-19 18:00:00,54.0,109.8,5.0,117.0
2012-12-19 20:00:00,54.0,109.8,7.5,69.5
2012-12-19 22:00:00,54.0,109.8,10.0,25.0
2012-12-20 00:00:00,56.0,110.4,11.0,21.5
2012-12-20 02:00:00,56.0,110.4,8.0,26.5
2012-12-20 04:00:00,56.0,110.4,5.5,92.5
2012-12-20 06:00:00,56.0,110.4,6.0,73.5
2012-12-20 08:00:00,56.0,110.4,8.0,216.0
2012-12-20 10:00:00,56.0,110.4,4.0,232.5
2012-12-20 12:00:00,56.0,110.4,1.0,396.5
2012-12-20 14:00:00,56.0,110.4,-9.5,451.5
2012-12-20 16:00:00,56.0,110.4,-8.0,206.0
2012-12-20 18:00:00,56.0,110.4,-7.0,192.0
2012-12-20 20:00:00,56.0,110.4,-3.0,56.5
2012-12-20 22:00:00,56.0,110.4,-4.0,61.0
2012-12-21 00:00:00,60.0,110.9,-1.5,84.5
2012-12-21 02:00:00,60.0,110.9,0.0,33.0
2012-12-21 04:00:00,60.0,110.9,-1.5,39.5
2012-12-21 06:00:00,60.0,110.9,-0.5,118.5
2012-12-21 08:00:00,60.0,110.9,-1.0,102.0
2012-12-21 10:00:00,60.0,110.9,-1.5,76.0
2012-12-21 12:00:00,60.0,110.9,-2.5,30.0
2012-12-21 14:00:00,60.0,110.9,-2.0,63.0
2012-12-21 16:00:00,60.0,110.9,-2.0,66.0
2012-12-21 18:00:00,60.0,110.9,-2.5,27.0
2012-12-21 20:00:00,60.0,110.9,1.5,17.5
2012-12-21 22:00:00,60.0,110.9,6.0,15.5
2012-12-22 00:00:00,78.0,111.6,7.0,14.0
2012-12-22 02:00:00,78.0,111.6,7.0,12.0
2012-12-22 04:00:00,78.0,111.6,4.5,16.5
2012-12-22 06:00:00,78.0,111.6,2.5,34.5
2012-12-22 08:00:00,78.0,111.6,0.5,46.5
2012-12-22 10:00:00,78.0,111.6,4.0,52.5
2012-12-22 12:00:00,78.0,111.6,6.0,22.0
2012-12-22 14:00:00,78.0,111.6,5.5,14.0
2012-12-22 16:00:00,78.0,111.6,3.0,20.5
2012-12-22 18:00:00,78.0,111.6,8.5,14.0
2012-12-22 20:00:00,78.0,111.6,8.5,17.5
2012-12-22 22:00:00,78.0,111.6,10.5,18.5
2012-12-23 00:00:00,79.0,110.4,16.5,16.5
2012-12-23 02:00:00,79.0,110.4,14.5,16.5
2012-12-23 04:00:00,79.0,110.4,11.5,19.5
2012-12-23 06:00:00,79.0,110.4,14.5,20.0
2012-12-23 08:00:00,79.0,110.4,16.5,24.5
2012-12-23 10:00:00,79.0,110.4,14.0,59.5
2012-12-23 12:00:00,79.0,110.4,13.5,117.0
2012-12-23 14:00:00,79.0,110.4,6.0,146.0
2012-12-23 16:00:00,79.0,110.4,4.0,179.5
2012-12-23 18:00:00,79.0,110.4,7.5,72.5
2012-12-23 20:00:00,79.0,110.4,12.5,37.0
2012-12-23 22:00:00,79.0,110.4,15.0,22.5
2012-12-24 00:00:00,57.0,109.4,20.5,17.5
2012-12-24 02:00:00,57.0,109.4,14.5,7.5
2012-12-24 04:00:00,57.0,109.4,13.0,5.5
2012-12-24 06:00:00,57.0,109.4,16.0,8.0
2012-12-24 08:00:00,57.0,109.4,14.5,12.5
2012-12-24 10:00:00,57.0,109.4,12.5,18.0
2012-12-24 12:00:00,57.0,109.4,17.0,24.0
2012-12-24 14:00:00,57.0,109.4,14.5,43.5
2012-12-24 16:00:00,57.0,109.4,4.0,349.5
2012-12-24 18:00:00,57.0,109.4,3.5,72.5
2012-12-24 20:00:00,57.0,109.4,8.5,44.0
2012-12-24 22:00:00,57.0,109.4,11.0,28.5
2012-12-25 00:00:00,53.0,109.3,15.0,21.5
2012-12-25 02:00:00,53.0,109.3,13.5,24.0
2012-12-25 04:00:00,53.0,109.3,14.0,35.5
2012-12-25 06:00:00,53.0,109.3,10.5,22.5
2012-12-25 08:00:00,53.0,109.3,9.0,23.0
2012-12-25 10:00:00,53.0,109.3,7.0,63.5
2012-12-25 12:00:00,53.0,109.3,8.0,66.0
2012-12-25 14:00:00,53.0,109.3,8.0,29.0
2012-12-25 16:00:00,53.0,109.3,4.5,109.0
2012-12-25 18:00:00,53.0,109.3,4.5,102.0
2012-12-25 20:00:00,53.0,109.3,10.0,119.0
2012-12-25 22:00:00,53.0,109.3,14.5,39.5
2012-12-26 00:00:00,57.0,106.2,15.0,24.0
2012-12-26 02:00:00,57.0,106.2,14.5,34.0
2012-12-26 04:00:00,57.0,106.2,11.5,67.0
2012-12-26 06:00:00,57.0,106.2,10.5,62.5
2012-12-26 08:00:00,57.0,106.2,12.0,32.0
2012-12-26 10:00:00,57.0,106.2,9.0,25.5
2012-12-26 12:00:00,57.0,106.2,3.5,190.5
2012-12-26 14:00:00,57.0,106.2,6.5,27.0
2012-12-26 16:00:00,57.0,106.2,7.5,19.0
2012-12-26 18:00:00,57.0,106.2,7.0,17.0
2012-12-26 20:00:00,57.0,106.2,8.5,18.0
2012-12-26 22:00:00,57.0,106.2,8.5,37.0
2012-12-27 00:00:00,54.0,103.2,9.5,25.0
2012-12-27 02:00:00,54.0,103.2,12.0,19.0
2012-12-27 04:00:00,54.0,103.2,9.5,21.0
2012-12-27 06:00:00,54.0,103.2,8.5,17.0
2012-12-27 08:00:00,54.0,103.2,9.0,16.0
2012-12-27 10:00:00,54.0,103.2,8.5,22.5
2012-12-27 12:00:00,54.0,103.2,12.0,23.0
2012-12-27 14:00:00,54.0,103.2,14.5,26.5
2012-12-27 16:00:00,54.0,103.2,16.5,23.5
2012-12-27 18:00:00,54.0,103.2,14.5,14.0
2012-12-27 20:00:00,54.0,103.2,13.0,20.5
2012-12-27 22:00:00,54.0,103.2,14.0,19.5
2012-12-28 00:00:00,53.0,102.3,17.0,20.0
2012-12-28 02:00:00,53.0,102.3,17.5,13.5
2012-12-28 04:00:00,53.0,102.3,20.5,13.5
2012-12-28 06:00:00,53.0,102.3,22.0,18.0
2012-12-28 08:00:00,53.0,102.3,20.0,27.5
2012-12-28 10:00:00,53.0,102.3,17.0,13.5
2012-12-28 12:00:00,53.0,102.3,19.0,51.0
2012-12-28 14:00:00,53.0,102.3,19.5,74.0
2012-12-28 16:00:00,53.0,102.3,17.0,25.5
2012-12-28 18:00:00,53.0,102.3,15.0,105.0
2012-12-28 20:00:00,53.0,102.3,12.5,104.5
2012-12-28 22:00:00,53.0,102.3,11.0,58.5
2012-12-29 00:00:00,56.0,100.9,12.5,27.0
2012-12-29 02:00:00,56.0,100.9,12.0,21.0
2012-12-29 04:00:00,56.0,100.9,10.5,57.0
2012-12-29 06:00:00,56.0,100.9,7.0,95.5
2012-12-29 08:00:00,56.0,100.9,-0.5,74.0
2012-12-29 10:00:00,56.0,100.9,1.5,45.0
2012-12-29 12:00:00,56.0,100.9,10.0,28.0
2012-12-29 14:00:00,56.0,100.9,13.0,21.0
2012-12-29 16:00:00,56.0,100.9,13.5,34.5
2012-12-29 18:00:00,56.0,100.9,12.0,25.0
2012-12-29 20:00:00,56.0,100.9,8.0,29.0
2012-12-29 22:00:00,56.0,100.9,4.5,115.0
2012-12-30 00:00:00,56.0,103.2,12.0,56.5
2012-12-30 02:00:00,56.0,103.2,16.0,27.0
2012-12-30 04:00:00,56.0,103.2,16.5,20.5
2012-12-30 06:00:00,56.0,103.2,18.5,26.5
2012-12-30 08:00:00,56.0,103.2,23.0,34.5
2012-12-30 10:00:00,56.0,103.2,17.5,126.0
2012-12-30 12:00:00,56.0,103.2,16.5,76.5
2012-12-30 14:00:00,56.0,103.2,17.0,67.5
2012-12-30 16:00:00,56.0,103.2,10.0,113.5
2012-12-30 18:00:00,56.0,103.2,5.0,188.0
2012-12-30 20:00:00,56.0,103.2,3.5,53.5
2012-12-30 22:00:00,56.0,103.2,3.0,28.5
2012-12-31 00:00:00,89.0,109.8,4.0,26.5
2012-12-31 02:00:00,89.0,109.8,11.0,29.5
2012-12-31 04:00:00,89.0,109.8,9.5,28.5
2012-12-31 06:00:00,89.0,109.8,9.0,32.5
2012-12-31 08:00:00,89.0,109.8,11.5,24.5
2012-12-31 10:00:00,89.0,109.8,5.5,24.5
2012-12-31 12:00:00,89.0,109.8,3.5,21.5
2012-12-31 14:00:00,89.0,109.8,3.5,30.5
2012-12-31 16:00:00,89.0,109.8,3.0,37.0
2012-12-31 18:00:00,89.0,109.8,4.0,34.0
2012-12-31 20:00:00,89.0,109.8,6.0,34.0
2012-12-31 22:00:00,89.0,109.8,8.0,26.0
2013-01-01 00:00:00,99.0,113.9,4.0,10.5
2013-01-01 02:00:00,99.0,113.9,2.5,8.5
2013-01-01 04:00:00,99.0,113.9,2.0,13.0
2013-01-01 06:00:00,99.0,113.9,0.5,10.0
2013-01-01 08:00:00,99.0,113.9,-2.0,12.0
2013-01-01 10:00:00,99.0,113.9,-4.0,17.0
2013-01-01 12:00:00,99.0,113.9,0.5,18.0
2013-01-01 14:00:00,99.0,113.9,0.5,23.0
2013-01-01 16:00:00,99.0,113.9,-0.5,24.0
2013-01-01 18:00:00,99.0,113.9,2.5,28.5
2013-01-01 20:00:00,99.0,113.9,1.5,14.0
2013-01-01 22:00:00,99.0,113.9,4.0,10.5
2013-01-02 00:00:00,95.0,115.0,8.0,7.5
2013-01-02 02:00:00,95.0,115.0,10.0,9.5
2013-01-02 04:00:00,95.0,115.0,10.5,15.5
2013-01-02 06:00:00,95.0,115.0,8.5,24.5
2013-01-02 08:00:00,95.0,115.0,0.0,161.5
2013-01-02 10:00:00,95.0,115.0,-1.5,101.0
2013-01-02 12:00:00,95.0,115.0,1.5,150.0
2013-01-02 14:00:00,95.0,115.0,-1.5,162.5
2013-01-02 16:00:00,95.0,115.0,0.0,81.5
2013-01-02 18:00:00,95.0,115.0,4.0,43.0
2013-01-02 20:00:00,95.0,115.0,4.0,41.0
2013-01-02 22:00:00,95.0,115.0,1.5,47.5
2013-01-03 00:00:00,130.0,124.6,7.5,23.0
2013-01-03 02:00:00,130.0,124.6,11.5,21.5
2013-01-03 04:00:00,130.0,124.6,11.0,17.0
2013-01-03 06:00:00,130.0,124.6,9.0,16.5
2013-01-03 08:00:00,130.0,124.6,10.0,27.0
2013-01-03 10:00:00,130.0,124.6,13.5,20.0
2013-01-03 12:00:00,130.0,124.6,20.0,21.0
2013-01-03 14:00:00,130.0,124.6,17.5,21.0
2013-01-03 16:00:00,130.0,124.6,11.0,22.5
2013-01-03 18:00:00,130.0,124.6,7.5,22.0
2013-01-03 20:00:00,130.0,124.6,10.0,20.5
2013-01-03 22:00:00,130.0,124.6,6.5,15.0
2013-01-04 00:00:00,150.0,138.4,5.0,18.5
2013-01-04 02:00:00,150.0,138.4,12.0,12.5
2013-01-04 04:00:00,150.0,138.4,11.5,9.5
2013-01-04 06:00:00,150.0,138.4,9.0,11.0
2013-01-04 08:00:00,150.0,138.4,8.0,17.5
2013-01-04 10:00:00,150.0,138.4,10.0,17.5
2013-01-04 12:00:00,150.0,138.4,12.5,16.5
2013-01-04 14:00:00,150.0,138.4,14.0,21.0
2013-01-04 16:00:00,150.0,138.4,10.5,23.0
2013-01-04 18:00:00,150.0,138.4,10.0,25.0
2013-01-04 20:00:00,150.0,138.4,5.0,41.5
2013-01-04 22:00:00,150.0,138.4,1.0,40.0
2013-01-05 00:00:00,162.0,140.3,2.0,14.0
2013-01-05 02:00:00,162.0,140.3,4.5,12.5
2013-01-05 04:00:00,162.0,140.3,6.0,21.5
2013-01-05 06:00:00,162.0,140.3,5.5,29.0
2013-01-05 08:00:00,162.0,140.3,7.5,22.5
2013-01-05 10:00:00,162.0,140.3,8.5,40.5
2013-01-05 12:00:00,162.0,140.3,9.0,63.0
2013-01-05 14:00:00,162.0,140.3,9.5,23.0
2013-01-05 16:00:00,162.0,140.3,4.5,38.5
2013-01-05 18:00:00,162.0,140.3,5.5,68.5
2013-01-05 20:00:00,162.0,140.3,6.5,24.0
2013-01-05 22:00:00,162.0,140.3,2.0,11.0
2013-01-06 00:00:00,160.0,137.5,-3.0,11.5
2013-01-06 02:00:00,160.0,137.5,1.5,16.0
2013-01-06 04:00:00,160.0,137.5,7.5,19.0
2013-01-06 06:00:00,160.0,137.5,10.5,10.0
2013-01-06 08:00:00,160.0,137.5,15.5,12.0
2013-01-06 10:00:00,160.0,137.5,18.5,30.0
2013-01-06 12:00:00,160.0,137.5,17.5,30.0
2013-01-06 14:00:00,160.0,137.5,21.5,22.5
2013-01-06 16:00:00,160.0,137.5,13.5,47.5
2013-01-06 18:00:00,160.0,137.5,10.0,106.0
2013-01-06 20:00:00,160.0,137.5,14.5,21.5
2013-01-06 22:00:00,160.0,137.5,8.5,29.5
2013-01-07 00:00:00,145.0,144.8,4.5,24.0
2013-01-07 02:00:00,145.0,144.8,5.0,18.5
2013-01-07 04:00:00,145.0,144.8,7.0,22.5
2013-01-07 06:00:00,145.0,144.8,3.5,56.0
2013-01-07 08:00:00,145.0,144.8,6.5,52.5
2013-01-07 10:00:00,145.0,144.8,14.0,18.5
2013-01-07 12:00:00,145.0,144.8,16.5,15.0
2013-01-07 14:00:00,145.0,144.8,16.0,17.0
2013-01-07 16:00:00,145.0,144.8,13.5,21.0
2013-01-07 18:00:00,145.0,144.8,13.5,26.5
2013-01-07 20:00:00,145.0,144.8,8.0,24.5
2013-01-07 22:00:00,145.0,144.8,3.0,19.0
2013-01-08 00:00:00,154.0,150.5,1.5,11.0
2013-01-08 02:00:00,154.0,150.5,2.5,13.5
2013-01-08 04:00:00,154.0,150.5,5.0,31.5
2013-01-08 06:00:00,154.0,150.5,7.0,14.5
2013-01-08 08:00:00,154.0,150.5,6.0,16.5
2013-01-08 10:00:00,154.0,150.5,8.0,17.0
2013-01-08 12:00:00,154.0,150.5,15.0,12.5
2013-01-08 14:00:00,154.0,150.5,19.5,25.5
2013-01-08 16:00:00,154.0,150.5,12.5,123.0
2013-01-08 18:00:00,154.0,150.5,9.5,45.5
2013-01-08 20:00:00,154.0,150.5,4.0,92.0
2013-01-08 22:00:00,154.0,150.5,0.5,132.0
2013-01-09 00:00:00,156.0,163.8,0.5,49.5
2013-01-09 02:00:00,156.0,163.8,8.5,56.0
2013-01-09 04:00:00,156.0,163.8,7.5,51.0
2013-01-09 06:00:00,156.0,163.8,3.5,46.0
2013-01-09 08:00:00,156.0,163.8,5.0,96.5
2013-01-09 10:00:00,156.0,163.8,4.5,89.5
2013-01-09 12:00:00,156.0,163.8,-0.5,21.5
2013-01-09 14:00:00,156.0,163.8,2.0,28.0
2013-01-09 16:00:00,156.0,163.8,-1.5,37.5
2013-01-09 18:00:00,156.0,163.8,0.0,57.5
2013-01-09 20:00:00,156.0,163.8,-1.5,66.0
2013-01-09 22:00:00,156.0,163.8,-5.5,31.5
2013-01-10 00:00:00,148.0,168.2,-2.5,22.5
2013-01-10 02:00:00,148.0,168.2,-1.5,30.5
2013-01-10 04:00:00,148.0,168.2,-4.0,24.5
2013-01-10 06:00:00,148.0,168.2,-3.0,11.5
2013-01-10 08:00:00,148.0,168.2,0.5,26.5
2013-01-10 10:00:00,148.0,168.2,4.0,112.5
2013-01-10 12:00:00,148.0,168.2,4.5,32.5
2013-01-10 14:00:00,148.0,168.2,2.0,21.5
2013-01-10 16:00:00,148.0,168.2,2.0,16.5
2013-01-10 18:00:00,148.0,168.2,3.0,15.0
2013-01-10 20:00:00,148.0,168.2,5.5,22.5
2013-01-10 22:00:00,148.0,168.2,3.0,10.0
2013-01-11 00:00:00,163.0,166.7,6.0,9.5
2013-01-11 02:00:00,163.0,166.7,12.0,7.5
2013-01-11 04:00:00,163.0,166.7,11.0,10.5
2013-01-11 06:00:00,163.0,166.7,15.5,8.5
2013-01-11 08:00:00,163.0,166.7,12.5,27.0
2013-01-11 10:00:00,163.0,166.7,12.5,131.0
2013-01-11 12:00:00,163.0,166.7,16.0,120.0
2013-01-11 14:00:00,163.0,166.7,13.5,33.0
2013-01-11 16:00:00,163.0,166.7,9.5,19.0
2013-01-11 18:00:00,163.0,166.7,12.0,17.0
2013-01-11 20:00:00,163.0,166.7,9.0,14.0
2013-01-11 22:00:00,163.0,166.7,1.0,145.5
2013-01-12 00:00:00,160.0,163.0,-5.0,95.5
2013-01-12 02:00:00,160.0,163.0,-4.5,69.0
2013-01-12 04:00:00,160.0,163.0,-1.0,40.0
2013-01-12 06:00:00,160.0,163.0,1.5,22.0
2013-01-12 08:00:00,160.0,163.0,3.5,22.5
2013-01-12 10:00:00,160.0,163.0,6.0,100.0
2013-01-12 12:00:00,160.0,163.0,11.5,136.5
2013-01-12 14:00:00,160.0,163.0,15.0,87.5
2013-01-12 16:00:00,160.0,163.0,11.5,32.0
2013-01-12 18:00:00,160.0,163.0,8.5,63.5
2013-01-12 20:00:00,160.0,163.0,5.5,24.0
2013-01-12 22:00:00,160.0,163.0,5.5,28.0
2013-01-13 00:00:00,128.0,151.4,3.0,107.0
2013-01-13 02:00:00,128.0,151.4,9.5,55.0
2013-01-13 04:00:00,128.0,151.4,7.0,41.0
2013-01-13 06:00:00,128.0,151.4,2.0,120.5
2013-01-13 08:00:00,128.0,151.4,-5.0,141.0
2013-01-13 10:00:00,128.0,151.4,-5.5,83.5
2013-01-13 12:00:00,128.0,151.4,4.0,99.0
2013-01-13 14:00:00,128.0,151.4,8.0,396.0
2013-01-13 16:00:00,128.0,151.4,10.0,215.5
2013-01-13 18:00:00,128.0,151.4,7.0,190.5
2013-01-13 20:00:00,128.0,151.4,-6.5,388.5
2013-01-13 22:00:00,128.0,151.4,-15.5,371.5
2013-01-14 00:00:00,119.0,149.1,-13.0,177.0
2013-01-14 02:00:00,119.0,149.1,-12.0,190.0
2013-01-14 04:00:00,119.0,149.1,-7.5,66.5
2013-01-14 06:00:00,119.0,149.1,-17.5,95.0
2013-01-14 08:00:00,119.0,149.1,-22.0,212.0
2013-01-14 10:00:00,119.0,149.1,-28.0,300.5
2013-01-14 12:00:00,119.0,149.1,-23.0,222.0
2013-01-14 14:00:00,119.0,149.1,-9.0,176.5
2013-01-14 16:00:00,119.0,149.1,-5.5,171.0
2013-01-14 18:00:00,119.0,149.1,-4.5,82.5
2013-01-14 20:00:00,119.0,149.1,-4.5,144.0
2013-01-14 22:00:00,119.0,149.1,-5.5,43.5
2013-01-15 00:00:00,110.0,135.2,-5.0,30.5
2013-01-15 02:00:00,110.0,135.2,-4.5,42.0
2013-01-15 04:00:00,110.0,135.2,-5.5,38.5
2013-01-15 06:00:00,110.0,135.2,-7.5,46.5
2013-01-15 08:00:00,110.0,135.2,-15.0,187.0
2013-01-15 10:00:00,110.0,135.2,-24.0,174.5
2013-01-15 12:00:00,110.0,135.2,-17.5,140.0
2013-01-15 14:00:00,110.0,135.2,-7.0,42.0
2013-01-15 16:00:00,110.0,135.2,-3.5,55.5
2013-01-15 18:00:00,110.0,135.2,-2.0,150.0
2013-01-15 20:00:00,110.0,135.2,-1.0,21.0
2013-01-15 22:00:00,110.0,135.2,-4.0,12.0
2013-01-16 00:00:00,90.0,132.6,-6.5,17.0
2013-01-16 02:00:00,90.0,132.6,-4.0,11.0
2013-01-16 04:00:00,90.0,132.6,2.0,18.5
2013-01-16 06:00:00,90.0,132.6,0.0,34.0
2013-01-16 08:00:00,90.0,132.6,-4.5,28.5
2013-01-16 10:00:00,90.0,132.6,-6.0,117.5
2013-01-16 12:00:00,90.0,132.6,-3.5,62.5
2013-01-16 14:00:00,90.0,132.6,2.5,71.0
2013-01-16 16:00:00,90.0,132.6,3.0,119.0
2013-01-16 18:00:00,90.0,132.6,9.5,68.0
2013-01-16 20:00:00,90.0,132.6,2.0,145.5
2013-01-16 22:00:00,90.0,132.6,-1.0,54.0
2013-01-17 00:00:00,63.0,118.8,20.5,82.5
2013-01-17 02:00:00,63.0,118.8,42.0,65.0
2013-01-17 04:00:00,63.0,118.8,28.5,45.5
2013-01-17 06:00:00,63.0,118.8,18.0,48.5
2013-01-17 08:00:00,63.0,118.8,10.5,21.5
2013-01-17 10:00:00,63.0,118.8,7.5,18.5
2013-01-17 12:00:00,63.0,118.8,26.5,38.0
2013-01-17 14:00:00,63.0,118.8,14.0,407.0
2013-01-17 16:00:00,63.0,118.8,-35.0,564.0
2013-01-17 18:00:00,63.0,118.8,-45.0,475.0
2013-01-17 20:00:00,63.0,118.8,-49.5,466.5
