# NASA OMNI Data for Comparison with SuperDARN MSTID Index
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: cvw
# lat: 47.9
# lon: -123.4
# season: 20101101_20110501
#
datetime_ut,DAILY_SUNSPOT_NO_,DAILY_F10.7_,1-H_DST_nT,1-H_AE_nT
2010-12-09 06:00:00,29.0,84.2,-10.0,85.5
2010-12-09 08:00:00,29.0,84.2,-4.5,38.5
2010-12-09 10:00:00,29.0,84.2,-0.5,17.0
2010-12-09 12:00:00,29.0,84.2,-2.5,20.5
2010-12-09 14:00:00,29.0,84.2,-7.0,35.5
2010-12-09 16:00:00,29.0,84.2,-8.0,37.0
2010-12-09 18:00:00,29.0,84.2,-4.5,24.0
2010-12-09 20:00:00,29.0,84.2,-3.0,15.5
2010-12-09 22:00:00,29.0,84.2,-6.5,21.5
2010-12-10 00:00:00,36.0,85.8,-3.5,34.0
2010-12-10 02:00:00,36.0,85.8,0.5,40.5
2010-12-10 04:00:00,36.0,85.8,2.0,36.0
2010-12-10 06:00:00,36.0,85.8,0.5,31.0
2010-12-10 08:00:00,36.0,85.8,1.5,29.5
2010-12-10 10:00:00,36.0,85.8,-4.5,79.5
2010-12-10 12:00:00,36.0,85.8,-3.5,28.5
2010-12-10 14:00:00,36.0,85.8,-4.5,18.0
2010-12-10 16:00:00,36.0,85.8,-2.5,21.5
2010-12-10 18:00:00,36.0,85.8,-3.0,30.0
2010-12-10 20:00:00,36.0,85.8,-5.5,16.0
2010-12-10 22:00:00,36.0,85.8,-6.0,17.0
2010-12-11 00:00:00,27.0,84.3,-6.5,14.0
2010-12-11 02:00:00,27.0,84.3,-6.0,16.0
2010-12-11 04:00:00,27.0,84.3,-3.0,17.5
2010-12-11 06:00:00,27.0,84.3,-2.0,11.0
2010-12-11 08:00:00,27.0,84.3,1.0,20.5
2010-12-11 10:00:00,27.0,84.3,2.0,8.0
2010-12-11 12:00:00,27.0,84.3,1.0,11.5
2010-12-11 14:00:00,27.0,84.3,2.0,28.0
2010-12-11 16:00:00,27.0,84.3,0.5,15.5
2010-12-11 18:00:00,27.0,84.3,0.0,13.5
2010-12-11 20:00:00,27.0,84.3,1.0,13.0
2010-12-11 22:00:00,27.0,84.3,1.0,12.5
2010-12-12 00:00:00,27.0,86.7,4.5,19.5
2010-12-12 02:00:00,27.0,86.7,6.0,21.0
2010-12-12 04:00:00,27.0,86.7,6.0,20.5
2010-12-12 06:00:00,27.0,86.7,7.0,20.5
2010-12-12 08:00:00,27.0,86.7,11.0,23.0
2010-12-12 10:00:00,27.0,86.7,9.5,27.5
2010-12-12 12:00:00,27.0,86.7,5.5,28.5
2010-12-12 14:00:00,27.0,86.7,8.0,46.0
2010-12-12 16:00:00,27.0,86.7,-0.5,306.5
2010-12-12 18:00:00,27.0,86.7,-1.5,90.0
2010-12-12 20:00:00,27.0,86.7,-1.5,137.0
2010-12-12 22:00:00,27.0,86.7,-4.5,63.5
2010-12-13 00:00:00,47.0,85.0,-11.0,135.5
2010-12-13 02:00:00,47.0,85.0,-8.0,124.0
2010-12-13 04:00:00,47.0,85.0,-12.5,84.0
2010-12-13 06:00:00,47.0,85.0,-11.5,208.5
2010-12-13 08:00:00,47.0,85.0,-4.0,68.5
2010-12-13 10:00:00,47.0,85.0,-3.5,49.5
2010-12-13 12:00:00,47.0,85.0,-6.5,112.0
2010-12-13 14:00:00,47.0,85.0,-10.0,44.5
2010-12-13 16:00:00,47.0,85.0,-10.5,112.0
2010-12-13 18:00:00,47.0,85.0,-5.0,122.0
2010-12-13 20:00:00,47.0,85.0,-6.0,273.0
2010-12-13 22:00:00,47.0,85.0,-9.0,180.0
2010-12-14 00:00:00,27.0,87.5,-12.0,58.0
2010-12-14 02:00:00,27.0,87.5,-12.0,64.0
2010-12-14 04:00:00,27.0,87.5,-10.0,201.0
2010-12-14 06:00:00,27.0,87.5,-7.5,159.0
2010-12-14 08:00:00,27.0,87.5,-4.5,205.5
2010-12-14 10:00:00,27.0,87.5,-7.5,216.5
2010-12-14 12:00:00,27.0,87.5,-6.0,210.0
2010-12-14 14:00:00,27.0,87.5,-8.0,562.5
2010-12-14 16:00:00,27.0,87.5,-15.5,306.0
2010-12-14 18:00:00,27.0,87.5,-17.0,572.0
2010-12-14 20:00:00,27.0,87.5,-22.0,270.5
2010-12-14 22:00:00,27.0,87.5,-22.0,431.0
2010-12-15 00:00:00,14.0,84.2,-22.0,181.5
2010-12-15 02:00:00,14.0,84.2,-22.0,291.0
2010-12-15 04:00:00,14.0,84.2,-19.0,97.5
2010-12-15 06:00:00,14.0,84.2,-19.0,129.0
2010-12-15 08:00:00,14.0,84.2,-13.0,81.5
2010-12-15 10:00:00,14.0,84.2,-12.5,72.5
2010-12-15 12:00:00,14.0,84.2,-12.0,205.0
2010-12-15 14:00:00,14.0,84.2,-14.0,182.5
2010-12-15 16:00:00,14.0,84.2,-18.0,164.5
2010-12-15 18:00:00,14.0,84.2,-19.5,83.5
2010-12-15 20:00:00,14.0,84.2,-18.0,124.5
2010-12-15 22:00:00,14.0,84.2,-18.5,71.0
2010-12-16 00:00:00,24.0,81.4,-17.5,93.0
2010-12-16 02:00:00,24.0,81.4,-17.5,100.5
2010-12-16 04:00:00,24.0,81.4,-13.0,50.0
2010-12-16 06:00:00,24.0,81.4,-15.0,141.5
2010-12-16 08:00:00,24.0,81.4,-13.0,186.5
2010-12-16 10:00:00,24.0,81.4,-10.5,24.0
2010-12-16 12:00:00,24.0,81.4,-9.0,30.5
2010-12-16 14:00:00,24.0,81.4,-12.0,115.0
2010-12-16 16:00:00,24.0,81.4,-15.5,116.5
2010-12-16 18:00:00,24.0,81.4,-15.0,95.5
2010-12-16 20:00:00,24.0,81.4,-15.5,82.5
2010-12-16 22:00:00,24.0,81.4,-18.0,40.0
2010-12-17 00:00:00,12.0,79.1,-14.5,35.5
2010-12-17 02:00:00,12.0,79.1,-12.0,68.0
2010-12-17 04:00:00,12.0,79.1,-9.0,45.0
2010-12-17 06:00:00,12.0,79.1,-9.5,17.5
2010-12-17 08:00:00,12.0,79.1,-4.5,15.0
2010-12-17 10:00:00,12.0,79.1,-2.5,12.5
2010-12-17 12:00:00,12.0,79.1,-5.0,28.0
2010-12-17 14:00:00,12.0,79.1,-9.0,131.5
2010-12-17 16:00:00,12.0,79.1,-14.5,113.5
2010-12-17 18:00:00,12.0,79.1,-9.0,146.0
2010-12-17 20:00:00,12.0,79.1,-12.0,44.0
2010-12-17 22:00:00,12.0,79.1,-11.5,29.0
2010-12-18 00:00:00,0.0,78.0,-8.0,22.5
2010-12-18 02:00:00,0.0,78.0,-11.0,42.5
2010-12-18 04:00:00,0.0,78.0,-12.0,70.0
2010-12-18 06:00:00,0.0,78.0,-9.0,42.0
2010-12-18 08:00:00,0.0,78.0,-4.0,24.0
2010-12-18 10:00:00,0.0,78.0,-3.0,47.0
2010-12-18 12:00:00,0.0,78.0,-10.5,259.5
2010-12-18 14:00:00,0.0,78.0,-13.5,93.0
2010-12-18 16:00:00,0.0,78.0,-13.0,47.0
2010-12-18 18:00:00,0.0,78.0,-9.5,63.0
2010-12-18 20:00:00,0.0,78.0,-8.5,27.0
2010-12-18 22:00:00,0.0,78.0,-12.5,42.5
2010-12-19 00:00:00,0.0,78.3,-14.0,40.5
2010-12-19 02:00:00,0.0,78.3,-11.5,23.5
2010-12-19 04:00:00,0.0,78.3,-11.5,48.0
2010-12-19 06:00:00,0.0,78.3,-12.5,42.0
2010-12-19 08:00:00,0.0,78.3,-6.5,31.5
2010-12-19 10:00:00,0.0,78.3,-5.0,39.5
2010-12-19 12:00:00,0.0,78.3,-7.5,50.0
2010-12-19 14:00:00,0.0,78.3,-8.0,41.5
2010-12-19 16:00:00,0.0,78.3,-9.5,44.5
2010-12-19 18:00:00,0.0,78.3,-7.5,39.0
2010-12-19 20:00:00,0.0,78.3,-5.0,40.5
2010-12-19 22:00:00,0.0,78.3,4.0,61.5
2010-12-20 00:00:00,0.0,75.4,5.0,37.5
2010-12-20 02:00:00,0.0,75.4,9.5,59.5
2010-12-20 04:00:00,0.0,75.4,-4.5,206.0
2010-12-20 06:00:00,0.0,75.4,-16.0,267.0
2010-12-20 08:00:00,0.0,75.4,-25.5,421.0
2010-12-20 10:00:00,0.0,75.4,-34.5,404.5
2010-12-20 12:00:00,0.0,75.4,-30.0,330.0
2010-12-20 14:00:00,0.0,75.4,-27.5,367.5
2010-12-20 16:00:00,0.0,75.4,-25.5,109.5
2010-12-20 18:00:00,0.0,75.4,-16.0,91.5
2010-12-20 20:00:00,0.0,75.4,-16.5,302.0
2010-12-20 22:00:00,0.0,75.4,-26.5,305.5
2010-12-21 00:00:00,0.0,75.3,-16.0,41.0
2010-12-21 02:00:00,0.0,75.3,-15.5,57.0
2010-12-21 04:00:00,0.0,75.3,-20.0,86.5
2010-12-21 06:00:00,0.0,75.3,-20.5,40.0
2010-12-21 08:00:00,0.0,75.3,-18.0,15.0
2010-12-21 10:00:00,0.0,75.3,-16.5,32.0
2010-12-21 12:00:00,0.0,75.3,-15.5,58.5
2010-12-21 14:00:00,0.0,75.3,-15.0,69.0
2010-12-21 16:00:00,0.0,75.3,-15.5,96.5
2010-12-21 18:00:00,0.0,75.3,-11.0,37.0
2010-12-21 20:00:00,0.0,75.3,-12.0,25.0
2010-12-21 22:00:00,0.0,75.3,-13.5,17.5
2010-12-22 00:00:00,17.0,75.2,-9.5,17.5
2010-12-22 02:00:00,17.0,75.2,-7.5,11.5
2010-12-22 04:00:00,17.0,75.2,-12.0,10.5
2010-12-22 06:00:00,17.0,75.2,-12.5,21.5
2010-12-22 08:00:00,17.0,75.2,-12.5,14.0
2010-12-22 10:00:00,17.0,75.2,-7.5,33.5
2010-12-22 12:00:00,17.0,75.2,-6.5,52.5
2010-12-22 14:00:00,17.0,75.2,-5.5,35.0
2010-12-22 16:00:00,17.0,75.2,-5.5,27.0
2010-12-22 18:00:00,17.0,75.2,-3.5,15.0
2010-12-22 20:00:00,17.0,75.2,-3.0,16.5
2010-12-22 22:00:00,17.0,75.2,-4.0,22.0
2010-12-23 00:00:00,17.0,77.5,-7.5,23.5
2010-12-23 02:00:00,17.0,77.5,-6.0,20.5
2010-12-23 04:00:00,17.0,77.5,-1.5,14.0
2010-12-23 06:00:00,17.0,77.5,-3.0,8.0
2010-12-23 08:00:00,17.0,77.5,-3.5,25.5
2010-12-23 10:00:00,17.0,77.5,-7.5,119.5
2010-12-23 12:00:00,17.0,77.5,-6.5,52.0
2010-12-23 14:00:00,17.0,77.5,-3.5,15.5
2010-12-23 16:00:00,17.0,77.5,0.0,14.0
2010-12-23 18:00:00,17.0,77.5,6.0,22.0
2010-12-23 20:00:00,17.0,77.5,2.5,26.0
2010-12-23 22:00:00,17.0,77.5,-7.0,29.5
2010-12-24 00:00:00,14.0,76.1,-4.0,33.5
2010-12-24 02:00:00,14.0,76.1,-3.5,34.5
2010-12-24 04:00:00,14.0,76.1,-6.0,49.0
2010-12-24 06:00:00,14.0,76.1,-7.0,140.5
2010-12-24 08:00:00,14.0,76.1,-9.5,172.0
2010-12-24 10:00:00,14.0,76.1,-10.5,176.0
2010-12-24 12:00:00,14.0,76.1,-6.0,111.5
2010-12-24 14:00:00,14.0,76.1,-2.0,94.5
2010-12-24 16:00:00,14.0,76.1,-9.0,173.5
2010-12-24 18:00:00,14.0,76.1,-4.5,50.0
2010-12-24 20:00:00,14.0,76.1,-5.5,27.5
2010-12-24 22:00:00,14.0,76.1,-9.0,21.5
2010-12-25 00:00:00,25.0,76.8,-6.5,19.5
2010-12-25 02:00:00,25.0,76.8,-6.0,45.5
2010-12-25 04:00:00,25.0,76.8,1.5,21.5
2010-12-25 06:00:00,25.0,76.8,1.0,37.0
2010-12-25 08:00:00,25.0,76.8,-4.0,244.5
2010-12-25 10:00:00,25.0,76.8,-2.5,75.5
2010-12-25 12:00:00,25.0,76.8,4.5,70.0
2010-12-25 14:00:00,25.0,76.8,6.0,155.5
2010-12-25 16:00:00,25.0,76.8,0.0,147.0
2010-12-25 18:00:00,25.0,76.8,-1.5,177.0
2010-12-25 20:00:00,25.0,76.8,-4.0,31.5
2010-12-25 22:00:00,25.0,76.8,-11.5,49.0
2010-12-26 00:00:00,34.0,77.9,-9.0,42.0
2010-12-26 02:00:00,34.0,77.9,-5.5,26.5
2010-12-26 04:00:00,34.0,77.9,-3.0,18.5
2010-12-26 06:00:00,34.0,77.9,-6.5,51.0
2010-12-26 08:00:00,34.0,77.9,-5.0,32.5
2010-12-26 10:00:00,34.0,77.9,-8.0,43.0
2010-12-26 12:00:00,34.0,77.9,-8.5,45.0
2010-12-26 14:00:00,34.0,77.9,-13.0,21.0
2010-12-26 16:00:00,34.0,77.9,-10.0,18.5
2010-12-26 18:00:00,34.0,77.9,-6.0,17.0
2010-12-26 20:00:00,34.0,77.9,-5.0,52.0
2010-12-26 22:00:00,34.0,77.9,-9.0,21.0
2010-12-27 00:00:00,17.0,77.4,-8.0,63.0
2010-12-27 02:00:00,17.0,77.4,-2.5,41.5
2010-12-27 04:00:00,17.0,77.4,-0.5,30.0
2010-12-27 06:00:00,17.0,77.4,-3.0,29.5
2010-12-27 08:00:00,17.0,77.4,-2.0,19.5
2010-12-27 10:00:00,17.0,77.4,-7.0,18.5
2010-12-27 12:00:00,17.0,77.4,-9.0,21.0
2010-12-27 14:00:00,17.0,77.4,-9.0,18.0
2010-12-27 16:00:00,17.0,77.4,-9.5,23.0
2010-12-27 18:00:00,17.0,77.4,-8.0,32.0
2010-12-27 20:00:00,17.0,77.4,-8.0,28.0
2010-12-27 22:00:00,17.0,77.4,-13.0,95.0
2010-12-28 00:00:00,22.0,78.0,-9.0,28.5
2010-12-28 02:00:00,22.0,78.0,-0.5,24.5
2010-12-28 04:00:00,22.0,78.0,4.0,27.0
2010-12-28 06:00:00,22.0,78.0,7.0,33.5
2010-12-28 08:00:00,22.0,78.0,8.0,23.5
2010-12-28 10:00:00,22.0,78.0,8.5,43.5
2010-12-28 12:00:00,22.0,78.0,-5.0,544.5
2010-12-28 14:00:00,22.0,78.0,-25.5,929.0
2010-12-28 16:00:00,22.0,78.0,-42.5,649.5
2010-12-28 18:00:00,22.0,78.0,-26.5,161.5
2010-12-28 20:00:00,22.0,78.0,-31.5,58.5
2010-12-28 22:00:00,22.0,78.0,-28.5,53.0
2010-12-29 00:00:00,19.0,79.9,-24.5,133.5
2010-12-29 02:00:00,19.0,79.9,-24.5,78.5
2010-12-29 04:00:00,19.0,79.9,-29.0,25.5
2010-12-29 06:00:00,19.0,79.9,-29.0,92.0
2010-12-29 08:00:00,19.0,79.9,-27.5,116.5
2010-12-29 10:00:00,19.0,79.9,-26.5,61.5
2010-12-29 12:00:00,19.0,79.9,-25.5,259.0
2010-12-29 14:00:00,19.0,79.9,-27.0,102.0
2010-12-29 16:00:00,19.0,79.9,-25.5,156.0
2010-12-29 18:00:00,19.0,79.9,-22.0,140.5
2010-12-29 20:00:00,19.0,79.9,-18.5,17.0
2010-12-29 22:00:00,19.0,79.9,-17.5,23.5
2010-12-30 00:00:00,14.0,80.2,-16.0,26.0
2010-12-30 02:00:00,14.0,80.2,-16.5,21.5
2010-12-30 04:00:00,14.0,80.2,-15.5,25.0
2010-12-30 06:00:00,14.0,80.2,-10.5,27.5
2010-12-30 08:00:00,14.0,80.2,-9.5,100.0
2010-12-30 10:00:00,14.0,80.2,-8.5,132.0
2010-12-30 12:00:00,14.0,80.2,-7.0,168.0
2010-12-30 14:00:00,14.0,80.2,-9.0,283.0
2010-12-30 16:00:00,14.0,80.2,-15.5,267.0
2010-12-30 18:00:00,14.0,80.2,-14.0,173.0
2010-12-30 20:00:00,14.0,80.2,-10.5,43.0
2010-12-30 22:00:00,14.0,80.2,-5.5,29.5
2010-12-31 00:00:00,42.0,87.9,-8.0,66.0
2010-12-31 02:00:00,42.0,87.9,-12.0,52.0
2010-12-31 04:00:00,42.0,87.9,-12.0,36.5
2010-12-31 06:00:00,42.0,87.9,-19.5,112.0
2010-12-31 08:00:00,42.0,87.9,-22.5,155.0
2010-12-31 10:00:00,42.0,87.9,-20.0,239.0
2010-12-31 12:00:00,42.0,87.9,-19.0,180.5
2010-12-31 14:00:00,42.0,87.9,-20.5,207.0
2010-12-31 16:00:00,42.0,87.9,-24.0,233.5
2010-12-31 18:00:00,42.0,87.9,-18.0,162.0
2010-12-31 20:00:00,42.0,87.9,-14.0,55.0
2010-12-31 22:00:00,42.0,87.9,-14.5,44.0
2011-01-01 00:00:00,48.0,,-11.0,50.0
2011-01-01 02:00:00,48.0,,-7.0,38.5
2011-01-01 04:00:00,48.0,,-3.5,36.5
2011-01-01 06:00:00,48.0,,-5.5,69.0
2011-01-01 08:00:00,48.0,,-6.0,87.5
2011-01-01 10:00:00,48.0,,-8.0,297.0
2011-01-01 12:00:00,48.0,,-12.0,236.5
2011-01-01 14:00:00,48.0,,-11.5,151.5
2011-01-01 16:00:00,48.0,,-9.5,64.5
2011-01-01 18:00:00,48.0,,-8.0,70.5
2011-01-01 20:00:00,48.0,,-5.5,154.5
2011-01-01 22:00:00,48.0,,-3.0,78.0
2011-01-02 00:00:00,48.0,88.1,0.0,42.0
2011-01-02 02:00:00,48.0,88.1,3.0,55.0
2011-01-02 04:00:00,48.0,88.1,3.0,20.0
2011-01-02 06:00:00,48.0,88.1,4.0,26.5
2011-01-02 08:00:00,48.0,88.1,-1.0,47.0
2011-01-02 10:00:00,48.0,88.1,3.0,33.0
2011-01-02 12:00:00,48.0,88.1,6.5,44.5
2011-01-02 14:00:00,48.0,88.1,4.5,122.5
2011-01-02 16:00:00,48.0,88.1,0.5,43.5
2011-01-02 18:00:00,48.0,88.1,-2.0,45.0
2011-01-02 20:00:00,48.0,88.1,-1.0,132.0
2011-01-02 22:00:00,48.0,88.1,-3.0,33.0
2011-01-03 00:00:00,47.0,89.1,-3.0,29.0
2011-01-03 02:00:00,47.0,89.1,-2.5,38.0
2011-01-03 04:00:00,47.0,89.1,-0.5,70.0
2011-01-03 06:00:00,47.0,89.1,1.0,41.0
2011-01-03 08:00:00,47.0,89.1,3.5,18.5
2011-01-03 10:00:00,47.0,89.1,7.0,49.5
2011-01-03 12:00:00,47.0,89.1,2.5,163.5
2011-01-03 14:00:00,47.0,89.1,3.0,168.0
2011-01-03 16:00:00,47.0,89.1,2.5,65.5
2011-01-03 18:00:00,47.0,89.1,-8.0,157.5
2011-01-03 20:00:00,47.0,89.1,-3.5,143.5
2011-01-03 22:00:00,47.0,89.1,0.0,45.0
2011-01-04 00:00:00,48.0,87.6,1.0,37.5
2011-01-04 02:00:00,48.0,87.6,5.0,43.5
2011-01-04 04:00:00,48.0,87.6,-0.5,113.5
2011-01-04 06:00:00,48.0,87.6,-6.0,52.5
2011-01-04 08:00:00,48.0,87.6,-8.5,122.5
2011-01-04 10:00:00,48.0,87.6,-4.0,90.0
2011-01-04 12:00:00,48.0,87.6,1.0,65.5
2011-01-04 14:00:00,48.0,87.6,0.0,63.0
2011-01-04 16:00:00,48.0,87.6,-3.0,97.5
2011-01-04 18:00:00,48.0,87.6,-4.5,64.0
2011-01-04 20:00:00,48.0,87.6,-3.5,94.5
2011-01-04 22:00:00,48.0,87.6,-5.0,18.0
2011-01-05 00:00:00,36.0,84.8,-6.0,19.5
2011-01-05 02:00:00,36.0,84.8,-2.0,18.5
2011-01-05 04:00:00,36.0,84.8,-1.5,14.0
2011-01-05 06:00:00,36.0,84.8,-2.5,14.5
2011-01-05 08:00:00,36.0,84.8,-1.0,51.5
2011-01-05 10:00:00,36.0,84.8,2.0,30.0
2011-01-05 12:00:00,36.0,84.8,4.0,26.5
2011-01-05 14:00:00,36.0,84.8,4.0,67.5
2011-01-05 16:00:00,36.0,84.8,0.5,45.5
2011-01-05 18:00:00,36.0,84.8,0.5,168.0
2011-01-05 20:00:00,36.0,84.8,-2.0,85.5
2011-01-05 22:00:00,36.0,84.8,-5.5,64.0
2011-01-06 00:00:00,28.0,83.9,-3.0,78.0
2011-01-06 02:00:00,28.0,83.9,0.0,69.0
2011-01-06 04:00:00,28.0,83.9,-2.5,100.0
2011-01-06 06:00:00,28.0,83.9,-5.5,60.5
2011-01-06 08:00:00,28.0,83.9,-2.5,48.5
2011-01-06 10:00:00,28.0,83.9,2.0,43.0
2011-01-06 12:00:00,28.0,83.9,2.5,34.5
2011-01-06 14:00:00,28.0,83.9,3.5,23.5
2011-01-06 16:00:00,28.0,83.9,5.0,88.0
2011-01-06 18:00:00,28.0,83.9,11.0,50.0
2011-01-06 20:00:00,28.0,83.9,23.0,72.5
2011-01-06 22:00:00,28.0,83.9,-10.5,560.5
2011-01-07 00:00:00,35.0,83.5,-39.5,391.0
2011-01-07 02:00:00,35.0,83.5,-28.0,79.5
2011-01-07 04:00:00,35.0,83.5,-35.5,123.5
2011-01-07 06:00:00,35.0,83.5,-41.0,176.5
2011-01-07 08:00:00,35.0,83.5,-34.0,110.5
2011-01-07 10:00:00,35.0,83.5,-23.5,204.0
2011-01-07 12:00:00,35.0,83.5,-24.0,232.5
2011-01-07 14:00:00,35.0,83.5,-16.5,130.5
2011-01-07 16:00:00,35.0,83.5,-15.0,146.0
2011-01-07 18:00:00,35.0,83.5,-19.0,171.0
2011-01-07 20:00:00,35.0,83.5,-18.0,229.0
2011-01-07 22:00:00,35.0,83.5,-21.0,240.0
2011-01-08 00:00:00,25.0,82.0,-19.5,155.5
2011-01-08 02:00:00,25.0,82.0,-11.5,130.5
2011-01-08 04:00:00,25.0,82.0,-9.0,90.5
2011-01-08 06:00:00,25.0,82.0,-13.0,108.0
2011-01-08 08:00:00,25.0,82.0,-18.0,115.0
2011-01-08 10:00:00,25.0,82.0,-14.5,417.5
2011-01-08 12:00:00,25.0,82.0,-13.5,224.5
2011-01-08 14:00:00,25.0,82.0,-4.0,148.5
2011-01-08 16:00:00,25.0,82.0,-8.0,174.0
2011-01-08 18:00:00,25.0,82.0,-14.5,263.0
2011-01-08 20:00:00,25.0,82.0,-12.0,169.5
2011-01-08 22:00:00,25.0,82.0,-13.0,133.0
2011-01-09 00:00:00,32.0,80.0,-16.0,45.0
2011-01-09 02:00:00,32.0,80.0,-13.0,67.5
2011-01-09 04:00:00,32.0,80.0,-8.5,104.0
2011-01-09 06:00:00,32.0,80.0,-9.0,51.0
2011-01-09 08:00:00,32.0,80.0,-12.5,69.5
2011-01-09 10:00:00,32.0,80.0,-9.5,87.5
2011-01-09 12:00:00,32.0,80.0,-10.5,44.5
2011-01-09 14:00:00,32.0,80.0,-10.5,103.0
2011-01-09 16:00:00,32.0,80.0,-11.5,156.0
2011-01-09 18:00:00,32.0,80.0,-13.0,162.5
2011-01-09 20:00:00,32.0,80.0,-11.5,246.5
2011-01-09 22:00:00,32.0,80.0,-12.5,131.5
2011-01-10 00:00:00,26.0,80.6,-13.5,229.0
2011-01-10 02:00:00,26.0,80.6,-9.0,80.5
2011-01-10 04:00:00,26.0,80.6,-9.5,81.5
2011-01-10 06:00:00,26.0,80.6,-8.5,99.5
2011-01-10 08:00:00,26.0,80.6,-14.5,119.5
2011-01-10 10:00:00,26.0,80.6,-12.5,124.5
2011-01-10 12:00:00,26.0,80.6,-9.0,185.0
2011-01-10 14:00:00,26.0,80.6,-4.0,53.5
2011-01-10 16:00:00,26.0,80.6,-7.5,40.0
2011-01-10 18:00:00,26.0,80.6,-10.0,89.5
2011-01-10 20:00:00,26.0,80.6,-13.0,117.0
2011-01-10 22:00:00,26.0,80.6,-16.0,63.0
2011-01-11 00:00:00,25.0,79.9,-16.0,45.5
2011-01-11 02:00:00,25.0,79.9,-13.0,89.5
2011-01-11 04:00:00,25.0,79.9,-8.5,74.5
2011-01-11 06:00:00,25.0,79.9,-4.5,36.5
2011-01-11 08:00:00,25.0,79.9,-5.5,33.0
2011-01-11 10:00:00,25.0,79.9,-9.5,52.0
2011-01-11 12:00:00,25.0,79.9,-15.0,259.5
2011-01-11 14:00:00,25.0,79.9,-14.0,195.5
2011-01-11 16:00:00,25.0,79.9,-18.5,371.0
2011-01-11 18:00:00,25.0,79.9,-18.0,257.0
2011-01-11 20:00:00,25.0,79.9,-11.0,47.5
2011-01-11 22:00:00,25.0,79.9,-13.5,220.5
2011-01-12 00:00:00,22.0,77.4,-8.5,63.5
2011-01-12 02:00:00,22.0,77.4,0.0,67.0
2011-01-12 04:00:00,22.0,77.4,-0.5,128.0
2011-01-12 06:00:00,22.0,77.4,-2.0,87.0
2011-01-12 08:00:00,22.0,77.4,-6.5,127.5
2011-01-12 10:00:00,22.0,77.4,-9.0,189.0
2011-01-12 12:00:00,22.0,77.4,-0.5,79.0
2011-01-12 14:00:00,22.0,77.4,3.5,54.0
2011-01-12 16:00:00,22.0,77.4,-1.5,58.0
2011-01-12 18:00:00,22.0,77.4,-6.5,174.0
2011-01-12 20:00:00,22.0,77.4,-7.5,128.5
2011-01-12 22:00:00,22.0,77.4,-12.0,89.5
2011-01-13 00:00:00,13.0,76.9,-13.0,136.5
2011-01-13 02:00:00,13.0,76.9,-7.5,53.5
2011-01-13 04:00:00,13.0,76.9,-3.0,43.0
2011-01-13 06:00:00,13.0,76.9,-3.0,43.5
2011-01-13 08:00:00,13.0,76.9,-3.0,48.0
2011-01-13 10:00:00,13.0,76.9,-5.0,27.5
2011-01-13 12:00:00,13.0,76.9,-8.0,101.0
2011-01-13 14:00:00,13.0,76.9,-7.5,251.0
2011-01-13 16:00:00,13.0,76.9,-12.0,249.5
2011-01-13 18:00:00,13.0,76.9,-16.5,348.5
2011-01-13 20:00:00,13.0,76.9,-24.0,349.0
2011-01-13 22:00:00,13.0,76.9,-26.0,125.5
2011-01-14 00:00:00,0.0,76.7,-28.5,189.0
2011-01-14 02:00:00,0.0,76.7,-24.0,143.5
2011-01-14 04:00:00,0.0,76.7,-15.0,100.5
2011-01-14 06:00:00,0.0,76.7,-10.5,82.0
2011-01-14 08:00:00,0.0,76.7,-15.5,184.5
2011-01-14 10:00:00,0.0,76.7,-11.0,54.0
2011-01-14 12:00:00,0.0,76.7,-8.5,93.5
2011-01-14 14:00:00,0.0,76.7,-14.0,357.5
2011-01-14 16:00:00,0.0,76.7,-15.0,171.0
2011-01-14 18:00:00,0.0,76.7,-10.0,217.5
2011-01-14 20:00:00,0.0,76.7,-13.0,128.0
2011-01-14 22:00:00,0.0,76.7,-16.5,58.5
2011-01-15 00:00:00,12.0,77.6,-18.0,39.5
2011-01-15 02:00:00,12.0,77.6,-12.0,77.0
2011-01-15 04:00:00,12.0,77.6,-14.5,165.5
2011-01-15 06:00:00,12.0,77.6,-10.0,144.0
2011-01-15 08:00:00,12.0,77.6,-7.0,133.5
2011-01-15 10:00:00,12.0,77.6,-9.5,81.5
2011-01-15 12:00:00,12.0,77.6,-6.0,280.5
2011-01-15 14:00:00,12.0,77.6,0.0,101.5
2011-01-15 16:00:00,12.0,77.6,2.0,45.5
2011-01-15 18:00:00,12.0,77.6,-4.5,35.5
2011-01-15 20:00:00,12.0,77.6,-6.5,78.5
2011-01-15 22:00:00,12.0,77.6,-10.0,37.0
2011-01-16 00:00:00,20.0,77.8,-11.5,38.5
2011-01-16 02:00:00,20.0,77.8,-6.5,39.0
2011-01-16 04:00:00,20.0,77.8,-3.0,28.5
2011-01-16 06:00:00,20.0,77.8,-2.0,29.5
2011-01-16 08:00:00,20.0,77.8,-2.0,31.0
2011-01-16 10:00:00,20.0,77.8,2.5,27.0
2011-01-16 12:00:00,20.0,77.8,12.5,25.5
2011-01-16 14:00:00,20.0,77.8,15.0,44.5
2011-01-16 16:00:00,20.0,77.8,-2.5,120.5
2011-01-16 18:00:00,20.0,77.8,-8.0,175.5
2011-01-16 20:00:00,20.0,77.8,-7.0,150.5
